C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
M3	0
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
M3	0
C3	50
M3	2
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
M3	1
C3	50
C3	50
C3	50
C3	50
C3	49
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	49
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
M3	1
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
M3	0
C3	50
C3	50
C3	50
M3	0
C3	50
C3	49
M3	0
C3	50
C3	50
M3	0
C3	50
M3	0
M3	0
M3	1
C3	50
C3	49
C3	50
C3	50
C3	50
C3	49
C3	50
C3	50
C3	50
M3	0
C3	50
M3	0
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
M3	0
C3	50
C3	50
C3	49
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
M3	0
C3	50
C3	50
C3	50
M3	0
M3	0
C3	50
C3	50
C3	50
M3	0
C3	50
M3	1
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	49
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
M3	0
M3	0
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
M3	0
C3	50
C3	50
C3	50
C3	50
C3	50
M3	0
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
M3	0
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
M3	0
C3	50
C3	50
M3	0
M3	0
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
M3	1
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
M3	0
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
M3	1
C3	50
M3	0
C3	50
C3	49
C3	50
M3	0
C3	50
C3	50
C3	50
C3	50
M3	2
C3	50
C3	50
M3	1
C3	50
C3	50
M3	0
C3	50
C3	50
C3	50
C3	50
C3	49
C3	50
M3	0
C3	50
C3	50
C3	50
C3	50
C3	50
C3	49
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	49
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
M3	1
C3	50
C3	50
C3	50
C3	50
C3	50
M3	3
C3	50
M3	0
C3	50
M3	0
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	49
C3	50
C3	50
M3	0
C3	50
M3	0
M3	0
C3	50
C3	50
M3	0
C3	50
C3	50
C3	50
C3	50
C3	50
C3	49
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
M3	2
C3	50
C3	50
C3	50
C3	50
M3	0
C3	50
C3	50
C3	50
M3	1
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
M3	0
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
C3	50
M4	1
C4	50
C4	50
C4	50
C4	50
C4	50
M4	1
M4	0
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
M4	1
M4	0
C4	50
M4	1
C4	50
M4	2
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
M4	0
C4	50
C4	50
C4	50
M4	0
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
M4	0
C4	50
C4	50
M4	3
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
M4	1
M4	0
C4	50
C4	50
C4	50
M4	0
M4	1
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
M4	0
M4	0
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
M4	1
M4	1
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
M4	0
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
M4	0
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
M4	0
C4	50
M4	2
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
M4	1
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
M4	1
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
M4	0
C4	50
C4	50
C4	50
M4	0
C4	50
C4	50
M4	0
C4	50
C4	50
M4	0
C4	50
M4	0
M4	0
M4	1
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
M4	0
C4	50
M4	0
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
M4	0
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
M4	0
C4	50
C4	50
C4	50
M4	0
M4	0
C4	50
C4	50
C4	50
M4	0
C4	50
M4	1
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
M4	0
M4	0
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
M4	0
C4	50
C4	50
C4	50
C4	50
C4	50
M4	0
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
M4	0
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
M4	0
C4	50
C4	50
M4	0
M4	0
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
M4	1
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
M4	0
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
M4	1
C4	50
M4	0
C4	50
C4	50
C4	50
M4	0
C4	50
C4	50
C4	50
C4	50
M4	2
C4	50
C4	50
M4	1
C4	50
C4	50
M4	0
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
M4	0
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
M4	1
C4	50
C4	50
C4	50
C4	50
C4	50
M4	3
C4	50
M4	0
C4	50
M4	0
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
M4	0
C4	50
M4	0
M4	0
C4	50
C4	50
M4	0
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
M4	2
C4	50
C4	50
C4	50
C4	50
M4	0
C4	50
C4	50
C4	50
M4	1
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
